movieId,title,releaseYear,genre,rating,duration,directorId,actorIds
400,Movie 400,1953,Comedy,8.3,93,651,"434,1856"
401,Movie 401,2009,Action,8.1,111,91,"1732,692,186,130,1121"
402,Movie 402,1963,Drama,6.9,88,131,"777,311,1290"
403,Movie 403,1994,Action,5.4,94,522,"129,862,583"
404,Movie 404,1958,Romance,9.4,113,329,"1177,1483,767,1504"
405,Movie 405,1984,Horror,7.9,86,353,"488,1157,1147,569,531"
406,Movie 406,2005,Crime,8.9,112,279,"1310,1240,1751,609"
407,Movie 407,2007,Fantasy,5.1,86,940,"915,1116,247,859,542"
408,Movie 408,2019,Sci-Fi,6.8,94,923,"720,548,825,1325,1883"
409,Movie 409,1967,Comedy,7.4,182,225,"339,362"
410,Movie 410,2011,Fantasy,9.2,186,755,"1098,1874,1755,208"
411,Movie 411,2016,Thriller,5.4,137,295,"1775,1733,1788,1866,1791"
412,Movie 412,2002,Adventure,5.6,161,506,"381,1844,1267,1225"
413,Movie 413,1988,Thriller,9.5,92,653,"1807,1486"
414,Movie 414,1955,Action,7.3,189,646,"397,1384,740"
415,Movie 415,2025,Crime,6.1,93,369,"1538,1247,1058,1298"
416,Movie 416,2009,Thriller,5.4,182,985,"1843,469,413,1358,1413"
417,Movie 417,1967,Sci-Fi,6.5,84,384,"1836,1320"
418,Movie 418,1954,Adventure,4.3,199,635,"867,1195"
419,Movie 419,2001,Crime,8.4,148,503,"1488,995,649,1399,1912"
420,Movie 420,1958,Action,7.2,104,325,"1606,689,856,1612"
421,Movie 421,2000,Action,4.2,114,370,"716,1880,323,50,1954"
422,Movie 422,2022,Sci-Fi,6.9,116,136,"435,896,1622,948,1271"
423,Movie 423,1979,Romance,9.5,199,333,"606,978,1503,150"
424,Movie 424,1966,Adventure,4.6,121,691,"467,1033,497,1946"
425,Movie 425,1962,Romance,6.8,167,943,"180,1758,1234,1442,563"
426,Movie 426,1994,Action,6.4,173,878,"877,366,1339"
427,Movie 427,2017,Adventure,6.9,113,970,"1503,542,396,74"
428,Movie 428,1958,Drama,4.5,96,810,"993,864,1401"
429,Movie 429,1951,Drama,6.7,166,746,"782,978"
430,Movie 430,2012,Adventure,5.4,85,599,"1530,1965,850,1905,1020"
431,Movie 431,1976,Fantasy,7.1,123,820,"1170,1714,1242"
432,Movie 432,1962,Fantasy,6.1,192,473,"1223,911,664,349"
433,Movie 433,1981,Adventure,7.4,174,757,"391,1698"
434,Movie 434,1995,Sci-Fi,5.2,83,165,"404,1175,442"
435,Movie 435,1983,Thriller,6.6,136,605,"1411,1265,946,1568,1849"
436,Movie 436,1961,Drama,5.4,103,95,"556,1184,68,225,1517"
437,Movie 437,2010,Horror,9.5,115,9,"1234,541,156"
438,Movie 438,1992,Sci-Fi,7.7,180,593,"483,1415,420"
439,Movie 439,2005,Action,8.8,131,938,"1025,904,969,313,420"
440,Movie 440,1951,Adventure,7.4,150,136,"1936,280,1878,79"
441,Movie 441,1995,Horror,8.3,195,5,"1002,356,1317,567"
442,Movie 442,1976,Drama,8.6,153,701,"1778,1943,1154,1945"
443,Movie 443,1982,Horror,8.8,82,24,"1052,1633,1156,456,174"
444,Movie 444,1972,Sci-Fi,8.8,116,768,"1908,1916"
445,Movie 445,1980,Adventure,6.2,177,740,"1488,1337,86,142"
446,Movie 446,1964,Drama,8.4,188,744,"1819,434,94,1039,1366"
447,Movie 447,1986,Action,5.0,157,307,"559,1770"
448,Movie 448,1957,Sci-Fi,7.0,130,60,"1917,860,1651,1362"
449,Movie 449,1990,Adventure,4.9,189,565,"54,508,1282"
450,Movie 450,2020,Comedy,9.8,161,810,"844,1408,603,784"
451,Movie 451,1963,Adventure,9.8,183,31,"93,971,640,1065"
452,Movie 452,2021,Drama,4.0,115,488,"30,1430,133,1929"
453,Movie 453,2024,Comedy,5.5,195,567,"1522,1142,391,1542,602"
454,Movie 454,1959,Fantasy,6.9,185,446,"213,1545,371"
455,Movie 455,1994,Action,8.3,196,52,"1695,1106"
456,Movie 456,1979,Fantasy,5.7,139,60,"459,1739,1345,1252,1376"
457,Movie 457,1979,Adventure,5.5,81,631,"1587,194"
458,Movie 458,1989,Romance,4.7,149,308,"837,1268,396,1555"
459,Movie 459,1985,Sci-Fi,7.2,97,282,"652,1779,1023"
460,Movie 460,2022,Crime,4.6,129,983,"847,498,354,835,1209"
461,Movie 461,1998,Horror,9.9,93,80,"1253,1496,236,716"
462,Movie 462,1951,Fantasy,7.4,96,53,"548,1670,1095,1338,632"
463,Movie 463,1973,Romance,5.2,160,750,"747,1515,959"
464,Movie 464,1964,Comedy,9.4,147,157,"1903,1948,555,998"
465,Movie 465,2008,Crime,4.0,193,933,"1690,664,476,1264,494"
466,Movie 466,1978,Action,9.0,92,190,"1438,1047,1463,1415"
467,Movie 467,2007,Fantasy,8.6,107,466,"972,673,90,690,114"
468,Movie 468,2000,Comedy,4.3,107,583,"1508,998"
469,Movie 469,1973,Horror,4.3,130,501,"1285,1077,856,228"
470,Movie 470,2002,Sci-Fi,8.4,143,789,"1084,751,79"
471,Movie 471,1979,Sci-Fi,4.8,102,890,"1779,287,1449,258"
472,Movie 472,2006,Adventure,9.3,118,660,"1254,1279"
473,Movie 473,1964,Comedy,4.5,199,603,"601,298,1400"
474,Movie 474,2005,Crime,4.7,158,552,"76,1318,325"
475,Movie 475,2013,Action,8.7,101,258,"1068,1509,300,1631"
476,Movie 476,1998,Adventure,4.4,98,171,"1229,146"
477,Movie 477,1956,Thriller,8.2,179,390,"220,1739,1445,237"
478,Movie 478,1956,Horror,7.4,178,172,"468,753"
479,Movie 479,1985,Action,5.8,88,459,"677,1485"
480,Movie 480,1976,Action,4.0,93,747,"1055,461,304,1374"
481,Movie 481,1967,Drama,7.6,144,343,"949,1999,491,1317"
482,Movie 482,1985,Romance,5.8,114,503,"202,207,1873,1030"
483,Movie 483,1951,Sci-Fi,6.5,110,926,"599,161"
484,Movie 484,2010,Crime,6.9,118,992,"1577,994,1926"
485,Movie 485,1966,Romance,4.9,111,214,"208,780"
486,Movie 486,2003,Drama,7.3,90,725,"520,431"
487,Movie 487,1956,Adventure,9.3,142,474,"534,1706"
488,Movie 488,1953,Crime,7.5,109,267,"76,435,32"
489,Movie 489,1977,Drama,8.7,198,796,"1990,1553,1393,360,1962"
490,Movie 490,1974,Adventure,6.8,119,651,"1864,1909,1020,372"
491,Movie 491,1959,Sci-Fi,6.0,156,989,"1509,125,836"
492,Movie 492,1954,Comedy,6.9,180,437,"636,1411,1809,1746,1987"
493,Movie 493,1975,Romance,4.3,83,677,"957,1068,865"
494,Movie 494,1965,Romance,8.6,199,790,"728,296,1291,1252"
495,Movie 495,2018,Drama,8.3,110,363,"1673,1734"
496,Movie 496,1992,Horror,6.4,156,746,"1588,823"
497,Movie 497,1963,Fantasy,4.3,184,399,"1207,1239,886,944"
498,Movie 498,2010,Drama,9.8,109,83,"1355,1517,459,1816"
499,Movie 499,1992,Crime,7.8,155,356,"1280,522,315"
500,Movie 500,1992,Thriller,5.3,136,863,"1726,578,191,1624"
501,Movie 501,1988,Romance,7.2,117,638,"1464,1638,182,536,1753"
502,Movie 502,2015,Crime,7.9,83,20,"1585,1300,334,1582"
503,Movie 503,1967,Crime,9.2,168,510,"565,16"
504,Movie 504,2005,Action,9.2,84,364,"488,1468,1648,944"
505,Movie 505,1966,Fantasy,6.8,187,11,"1316,828,1695"
506,Movie 506,2010,Comedy,4.6,166,573,"1560,1039,1343"
507,Movie 507,1985,Romance,9.5,134,24,"1881,1731,244,1287"
508,Movie 508,2003,Horror,4.4,131,621,"1905,1052,1898,149"
509,Movie 509,1963,Sci-Fi,6.1,96,861,"1374,590"
510,Movie 510,2015,Romance,7.7,163,331,"458,1023,1172,305,397"
511,Movie 511,2023,Crime,4.8,98,512,"1263,8"
512,Movie 512,1992,Fantasy,6.4,106,993,"1935,3,36,1455"
513,Movie 513,1989,Drama,5.7,140,517,"1913,988"
514,Movie 514,2014,Romance,9.2,172,783,"1771,1999,1788,996,806"
515,Movie 515,1985,Thriller,9.4,150,645,"1795,304"
516,Movie 516,1999,Crime,5.1,126,787,"708,1267"
517,Movie 517,1980,Horror,7.9,95,80,"260,105,624,677,1691"
518,Movie 518,2015,Romance,9.6,182,187,"376,1523,509,703"
519,Movie 519,2018,Horror,5.5,94,220,"1764,1200"
520,Movie 520,1964,Action,4.4,117,884,"1185,358"
521,Movie 521,1957,Thriller,6.7,100,732,"1504,1435,1469,1194,300"
522,Movie 522,2007,Romance,6.5,119,689,"877,1207,259"
523,Movie 523,2004,Sci-Fi,6.5,169,752,"24,590,672,57"
524,Movie 524,2001,Thriller,9.3,154,29,"369,1962,44,1053"
525,Movie 525,2018,Adventure,5.1,85,628,"1898,248,61,869,1893"
526,Movie 526,1993,Adventure,8.4,194,643,"731,250,1500"
527,Movie 527,1961,Horror,9.0,164,26,"925,1903,1429,1226"
528,Movie 528,1996,Romance,5.8,117,207,"1367,766,464,1335,1691"
529,Movie 529,1976,Sci-Fi,8.6,163,510,"1543,1950,869,239,1802"
530,Movie 530,1999,Horror,8.5,158,850,"507,393"
531,Movie 531,1993,Thriller,9.7,161,313,"1083,921,943,1701"
532,Movie 532,1982,Romance,9.2,116,835,"496,565"
533,Movie 533,2025,Adventure,4.5,163,379,"125,1454"
534,Movie 534,2019,Comedy,8.2,123,664,"1124,899,1631,735"
535,Movie 535,2006,Fantasy,8.6,80,37,"1918,1239,1336"
536,Movie 536,1962,Thriller,5.4,82,351,"1712,682,1470,1050"
537,Movie 537,2009,Comedy,7.8,116,44,"1093,1778,1872"
538,Movie 538,1950,Horror,8.1,192,282,"484,293,775,596"
539,Movie 539,2003,Horror,6.0,164,13,"1248,236"
540,Movie 540,1990,Thriller,8.8,184,377,"1140,901,1769,699"
541,Movie 541,1969,Comedy,9.0,162,569,"1738,663,1272"
542,Movie 542,1969,Drama,9.3,178,396,"333,1228"
543,Movie 543,1957,Crime,7.4,113,656,"1812,1250,1044,1545,818"
544,Movie 544,1984,Action,5.0,134,704,"1534,135,1715"
545,Movie 545,1994,Comedy,9.6,88,467,"1988,1074,517,1994"
546,Movie 546,1973,Adventure,7.3,131,804,"1635,1903,865,824"
547,Movie 547,2017,Adventure,9.6,150,88,"1484,65,1064,994,1582"
548,Movie 548,1959,Comedy,7.4,139,258,"1807,303,498"
549,Movie 549,1960,Adventure,4.8,126,892,"618,1845,347,1989"
550,Movie 550,2014,Crime,9.3,182,787,"847,1852,400,326"
551,Movie 551,2000,Thriller,8.9,183,250,"1207,1280"
552,Movie 552,2018,Sci-Fi,5.1,188,912,"1615,525,1460,1101"
553,Movie 553,2012,Fantasy,9.3,155,439,"1841,1098,826"
554,Movie 554,1954,Crime,7.4,114,478,"969,1263,61,1334,1520"
555,Movie 555,2001,Thriller,6.9,141,296,"259,1211,361,1789,1855"
556,Movie 556,1976,Romance,6.4,133,692,"1253,1848,699,1878"
557,Movie 557,1992,Fantasy,4.4,188,61,"1057,10,1304,395,1079"
558,Movie 558,1982,Thriller,9.8,175,452,"20,1832,1692,213"
559,Movie 559,1952,Horror,8.5,92,905,"242,962,1895"
560,Movie 560,1954,Horror,7.9,101,648,"744,898,1611,1710,1461"
561,Movie 561,2009,Drama,6.9,94,71,"910,1282,954"
562,Movie 562,1996,Action,4.9,80,675,"1214,1228,753"
563,Movie 563,2008,Horror,4.6,195,538,"983,129,128,1853"
564,Movie 564,2013,Drama,4.6,91,928,"369,1119,588,1456"
565,Movie 565,2024,Comedy,4.6,118,553,"1057,1766"
566,Movie 566,2009,Romance,6.3,83,681,"1132,792"
567,Movie 567,1976,Sci-Fi,6.5,151,361,"32,525,624,375"
568,Movie 568,2020,Thriller,8.5,120,454,"1311,1864,824,1548,249"
569,Movie 569,1961,Drama,4.2,127,939,"530,834,561,1564"
570,Movie 570,2023,Fantasy,8.6,200,483,"1417,1388,973"
571,Movie 571,1957,Drama,5.4,161,822,"249,1551"
572,Movie 572,2009,Horror,9.4,163,481,"1634,268,492,316,861"
573,Movie 573,2001,Action,8.5,97,494,"186,208,1733"
574,Movie 574,1967,Adventure,8.3,139,889,"877,616,290"
575,Movie 575,2008,Crime,9.5,84,304,"24,463,479,1203,1215"
576,Movie 576,1977,Drama,9.0,109,319,"1940,1137,1665"
577,Movie 577,2015,Adventure,4.5,130,215,"1704,388,877"
578,Movie 578,1960,Romance,9.7,125,184,"943,489"
579,Movie 579,1962,Fantasy,9.3,173,51,"143,1020"
580,Movie 580,1991,Action,9.0,125,404,"1505,793,663"
581,Movie 581,1987,Thriller,7.4,167,526,"1934,577,1008,129"
582,Movie 582,1980,Comedy,4.3,198,711,"755,1593"
583,Movie 583,2011,Crime,6.1,101,495,"631,606,1127,763"
584,Movie 584,1970,Crime,7.2,112,340,"1431,600,1203,1537"
585,Movie 585,2014,Crime,9.2,114,754,"910,815,329,1710,64"
586,Movie 586,1953,Crime,9.5,128,37,"522,1432,1823,227"
587,Movie 587,1957,Thriller,7.9,85,525,"797,877"
588,Movie 588,1997,Action,9.5,191,374,"898,57,765,1257"
589,Movie 589,1955,Action,7.7,191,899,"1256,790"
590,Movie 590,1984,Action,5.9,81,854,"1214,728,1376"
591,Movie 591,1967,Thriller,9.2,189,420,"1834,202,517,1188"
592,Movie 592,1990,Drama,8.0,94,849,"1270,1835,1531"
593,Movie 593,1966,Comedy,4.7,134,277,"596,1025"
594,Movie 594,1995,Crime,4.8,114,676,"1342,1633,1804"
595,Movie 595,1981,Thriller,5.5,82,476,"1349,1626"
596,Movie 596,1961,Action,9.8,112,824,"1135,1454,1309"
597,Movie 597,2000,Comedy,7.6,120,166,"847,1161,159,57,719"
598,Movie 598,2012,Drama,7.0,132,139,"1434,570"
599,Movie 599,1967,Crime,6.7,93,359,"285,1559"
600,Movie 600,1975,Drama,7.9,137,648,"919,1268"
601,Movie 601,1985,Action,6.7,181,921,"759,272,729,1429,639"
602,Movie 602,2013,Sci-Fi,5.1,102,696,"1588,810,1514,1498"
603,Movie 603,2005,Adventure,5.4,118,36,"848,689"
604,Movie 604,1960,Action,8.6,104,816,"1583,1224,800,1364,586"
605,Movie 605,2017,Romance,8.7,110,516,"1101,957,994"
606,Movie 606,1962,Drama,5.2,123,302,"1851,1857,661,1914"
607,Movie 607,2017,Crime,7.5,152,902,"1531,722"
608,Movie 608,2023,Fantasy,9.8,111,253,"606,731,281,1168,1680"
609,Movie 609,2008,Horror,9.7,100,451,"1486,1455,1446,293,1950"
610,Movie 610,2006,Thriller,9.2,172,971,"765,899"
611,Movie 611,1969,Horror,9.0,200,734,"802,514,212,1715"
612,Movie 612,1952,Romance,4.7,145,413,"1137,519"
613,Movie 613,1997,Thriller,8.8,109,388,"959,1877,613"
614,Movie 614,1962,Crime,8.6,110,887,"1627,154,88"
615,Movie 615,2012,Thriller,4.2,97,550,"945,921"
616,Movie 616,2022,Romance,7.2,104,586,"1491,1962"
617,Movie 617,1985,Action,7.3,91,606,"843,1323,410,569,1134"
618,Movie 618,2011,Adventure,8.4,174,668,"834,665,680,1908,1006"
619,Movie 619,1983,Action,8.9,110,538,"1385,1167"
620,Movie 620,1969,Horror,5.2,160,737,"729,44,1349,829,1103"
621,Movie 621,2006,Drama,8.5,154,327,"579,288,1021,1507"
622,Movie 622,1961,Comedy,4.3,115,548,"1341,677,1201,254"
623,Movie 623,1977,Adventure,9.2,120,783,"1926,1842,931"
624,Movie 624,1977,Sci-Fi,5.8,119,288,"1074,1452,414,1105"
625,Movie 625,1979,Fantasy,4.1,93,280,"1477,78,939"
626,Movie 626,2021,Crime,10.0,187,593,"1716,1015,1873"
627,Movie 627,1951,Comedy,7.8,137,455,"1702,366,1276"
628,Movie 628,2016,Horror,8.9,108,4,"1776,1477,1455,525"
629,Movie 629,1974,Crime,9.7,176,656,"1118,1756,549"
630,Movie 630,1996,Crime,8.3,176,291,"456,549,540,1652,1048"
631,Movie 631,1972,Action,6.6,199,72,"1814,1445,1472,1172"
632,Movie 632,1979,Horror,6.0,199,214,"714,1254,507"
633,Movie 633,2018,Romance,6.1,94,245,"1578,1252,623,45,1312"
634,Movie 634,1979,Crime,6.1,113,855,"338,701,882"
635,Movie 635,2021,Sci-Fi,5.0,175,784,"627,643,665"
636,Movie 636,1960,Fantasy,7.8,182,487,"1264,290"
637,Movie 637,1981,Crime,4.6,175,965,"974,776,94,1484"
638,Movie 638,2010,Thriller,8.5,113,736,"1866,1856,258"
639,Movie 639,1973,Thriller,5.1,158,365,"1647,1691"
640,Movie 640,2005,Horror,7.9,136,880,"1949,765"
641,Movie 641,2000,Crime,9.4,80,884,"1144,471,349,624,1957"
642,Movie 642,1972,Drama,6.3,182,645,"1875,1412,1296,1860,972"
643,Movie 643,1975,Comedy,7.7,112,279,"1220,13,204"
644,Movie 644,1999,Thriller,9.5,121,734,"1395,1784,1331"
645,Movie 645,2019,Adventure,10.0,113,60,"1861,549,1212,1443,1074"
646,Movie 646,2017,Sci-Fi,7.8,84,477,"1451,1114"
647,Movie 647,2000,Romance,6.4,115,496,"788,1458,1564,1263,774"
648,Movie 648,1985,Comedy,9.3,93,679,"541,722,1324,1766"
649,Movie 649,2016,Adventure,9.9,93,403,"1243,738,211"
650,Movie 650,2003,Comedy,8.9,140,764,"938,874"
651,Movie 651,2006,Comedy,7.4,134,258,"1863,869,150,79,1821"
652,Movie 652,1955,Sci-Fi,8.5,200,605,"234,1106,1131,1308,1097"
653,Movie 653,2019,Drama,5.4,122,977,"650,1527,679,415,13"
654,Movie 654,1954,Action,5.8,151,841,"881,510,777,1831,1760"
655,Movie 655,2007,Sci-Fi,10.0,111,15,"236,1079,637,650"
656,Movie 656,2024,Drama,8.9,186,599,"642,766,502"
657,Movie 657,1993,Crime,6.4,160,96,"1983,1995"
658,Movie 658,1974,Comedy,5.3,191,107,"584,1673,984,61,386"
659,Movie 659,1983,Adventure,4.6,129,178,"1776,406,6,845,831"
660,Movie 660,1989,Action,9.0,116,878,"728,1949,768,724,1834"
661,Movie 661,1986,Action,7.1,162,363,"1944,760"
662,Movie 662,1976,Sci-Fi,8.6,117,120,"1401,1677,1435"
663,Movie 663,1963,Action,9.1,154,250,"926,499,1688,700"
664,Movie 664,1996,Drama,9.8,166,405,"350,1296,1354"
665,Movie 665,1989,Adventure,7.3,166,571,"1949,1194"
666,Movie 666,2015,Thriller,5.0,134,123,"361,742,876,304,92"
667,Movie 667,1958,Action,8.7,120,882,"1001,1809,709"
668,Movie 668,1986,Action,8.6,138,550,"1992,741,1910,1938,899"
669,Movie 669,2020,Romance,9.4,98,741,"1157,265,1346,241"
670,Movie 670,1985,Comedy,8.9,107,537,"1743,259,1125"
671,Movie 671,2015,Action,9.2,81,226,"1547,652,174,3,1964"
672,Movie 672,1997,Drama,7.5,127,564,"1076,1677,176,10"
673,Movie 673,2008,Comedy,7.8,155,545,"1780,1164,1690,585,1846"
674,Movie 674,1997,Comedy,7.2,180,632,"1336,384,1439"
675,Movie 675,1998,Action,7.0,157,591,"1646,1161,309,771,1942"
676,Movie 676,1999,Comedy,8.9,187,485,"1513,1679"
677,Movie 677,2022,Comedy,6.8,118,322,"110,1462,729,515"
678,Movie 678,1998,Romance,6.8,83,307,"156,692,44,1589"
679,Movie 679,1995,Romance,5.9,179,82,"1464,1522,689,165,365"
680,Movie 680,1954,Crime,7.3,114,237,"629,689"
681,Movie 681,2024,Horror,4.0,120,771,"1148,490,1663,804,68"
682,Movie 682,2002,Adventure,7.9,190,241,"522,1474,997,86,1229"
683,Movie 683,1963,Fantasy,6.6,120,768,"1728,1223,467,1046,616"
684,Movie 684,1977,Thriller,4.7,172,561,"733,1034"
685,Movie 685,1967,Comedy,6.7,198,99,"1409,1447,949,632"
686,Movie 686,1953,Drama,6.9,88,537,"870,1511,1644,163,644"
687,Movie 687,1991,Drama,6.5,136,390,"641,1388,1079,1341,488"
688,Movie 688,2014,Adventure,8.5,81,884,"1901,573"
689,Movie 689,1982,Sci-Fi,5.3,170,486,"1417,155,1890,1056"
690,Movie 690,1956,Fantasy,6.1,190,349,"321,1874,1546"
691,Movie 691,2021,Thriller,9.9,147,29,"60,518,540,1869,1309"
692,Movie 692,1952,Action,6.9,113,514,"1243,1005,992,1670,1053"
693,Movie 693,1953,Action,5.7,122,874,"647,1222,1223,561,1673"
694,Movie 694,2013,Thriller,7.1,159,390,"307,1921,1189,383"
695,Movie 695,2013,Action,5.6,127,850,"1433,466,302"
696,Movie 696,2003,Fantasy,4.6,137,323,"27,1557,222,122"
697,Movie 697,2002,Romance,6.3,193,751,"398,1941,108"
698,Movie 698,1969,Thriller,4.2,139,60,"1446,1332,805"
699,Movie 699,1996,Romance,7.3,175,791,"1404,1566,1913"
700,Movie 700,1986,Comedy,4.8,174,62,"427,110"
701,Movie 701,1985,Romance,10.0,129,274,"50,69,543,1941"
702,Movie 702,1959,Action,6.2,191,720,"453,1351,1943,1088"
703,Movie 703,2019,Horror,7.0,81,436,"375,734,540,863"
704,Movie 704,2012,Adventure,5.9,142,342,"229,52"
705,Movie 705,1978,Horror,8.7,193,321,"66,63"
706,Movie 706,2000,Drama,4.5,192,626,"845,1229,207,110,1721"
707,Movie 707,1963,Comedy,6.6,93,705,"1206,1176,616"
708,Movie 708,2017,Romance,8.8,136,876,"1671,618,801,1059"
709,Movie 709,1986,Fantasy,5.2,110,704,"167,1885,158,545,128"
710,Movie 710,1985,Thriller,5.0,190,702,"226,985,860"
711,Movie 711,2016,Adventure,8.7,149,711,"855,1399,826,1346"
712,Movie 712,1969,Sci-Fi,6.9,117,258,"1123,19,704"
713,Movie 713,2010,Adventure,4.0,163,126,"1891,765,805"
714,Movie 714,1993,Horror,5.5,85,369,"233,1241,180"
715,Movie 715,2005,Sci-Fi,7.3,184,325,"605,1830"
716,Movie 716,1976,Crime,5.2,118,631,"1174,57,1189"
717,Movie 717,2012,Crime,6.6,84,346,"329,1634,596,1256"
718,Movie 718,1955,Drama,7.8,129,597,"193,329"
719,Movie 719,2001,Fantasy,5.3,194,70,"180,111,1741"
720,Movie 720,1951,Horror,9.0,147,335,"613,1405,1684,36,1027"
721,Movie 721,1997,Comedy,9.8,178,161,"1049,2,998"
722,Movie 722,2009,Sci-Fi,8.1,103,517,"627,620,744,1728"
723,Movie 723,1978,Romance,7.3,168,848,"23,1553,1010"
724,Movie 724,2006,Adventure,6.1,114,245,"491,1890"
725,Movie 725,2017,Sci-Fi,4.1,182,725,"991,839,1245"
726,Movie 726,2010,Horror,4.8,199,489,"737,1721,1658,654"
727,Movie 727,1954,Thriller,5.4,158,825,"1520,557,407,1879,1427"
728,Movie 728,2016,Horror,6.4,194,377,"297,190,1187,1373"
729,Movie 729,1975,Crime,6.5,187,899,"1876,287,393"
730,Movie 730,2004,Fantasy,5.7,107,796,"660,1040,1822,195"
731,Movie 731,1980,Sci-Fi,7.3,138,961,"1571,1483,19,1006"
732,Movie 732,2010,Sci-Fi,8.9,192,946,"908,1616"
733,Movie 733,1987,Drama,9.1,188,379,"1645,1984,620,699"
734,Movie 734,1972,Crime,8.7,92,718,"729,386,1597,543"
735,Movie 735,2006,Comedy,7.4,178,963,"903,1492,1132,1304,230"
736,Movie 736,2017,Thriller,9.2,141,91,"1984,1149,810,822"
737,Movie 737,2015,Fantasy,8.9,166,947,"1001,1965"
738,Movie 738,1982,Drama,7.8,112,218,"1016,1502,458,313"
739,Movie 739,2022,Fantasy,4.6,134,623,"1880,1037,1818"
740,Movie 740,2011,Romance,7.5,165,227,"953,452"
741,Movie 741,1990,Horror,8.4,162,806,"1136,1115,116"
742,Movie 742,2022,Fantasy,9.8,193,762,"910,669,1442,919"
743,Movie 743,2022,Horror,5.8,99,382,"1923,1552"
744,Movie 744,1971,Fantasy,6.5,186,74,"235,171,803,998"
745,Movie 745,2003,Crime,7.6,99,999,"294,853,1389,247,1412"
746,Movie 746,1993,Drama,7.2,114,976,"941,1089"
747,Movie 747,2009,Sci-Fi,8.5,125,740,"191,1807"
748,Movie 748,1986,Romance,8.1,136,123,"647,524,1910,293,13"
749,Movie 749,1974,Crime,7.4,159,551,"1084,1691,1207"
750,Movie 750,1955,Adventure,6.7,104,500,"1785,1811,311,876"
751,Movie 751,1962,Thriller,8.3,111,710,"1284,540,581,1702"
752,Movie 752,1966,Fantasy,6.8,90,173,"314,380"
753,Movie 753,1973,Sci-Fi,4.5,113,475,"1560,1847,878,292,562"
754,Movie 754,1988,Sci-Fi,8.8,184,890,"20,924"
755,Movie 755,1997,Adventure,5.4,122,34,"1272,620"
756,Movie 756,1989,Drama,7.1,125,615,"1721,264,1080,472"
757,Movie 757,1985,Romance,5.3,122,371,"179,818"
758,Movie 758,1958,Adventure,5.5,111,766,"31,925"
759,Movie 759,1950,Romance,6.1,177,897,"940,1213"
760,Movie 760,1956,Comedy,4.0,165,639,"1942,1840,706,1999,425"
761,Movie 761,1953,Fantasy,4.8,168,141,"690,767,34"
762,Movie 762,1995,Thriller,7.1,153,144,"106,333,1502,1716,12"
763,Movie 763,2004,Action,5.0,103,863,"1537,1540,1578,1389"
764,Movie 764,1986,Sci-Fi,10.0,180,957,"1129,37,435,102,1495"
765,Movie 765,2012,Comedy,9.4,114,80,"1940,50"
766,Movie 766,1971,Comedy,6.3,134,765,"672,433,1529,245"
767,Movie 767,2013,Fantasy,9.2,80,63,"1146,155,758,1941"
768,Movie 768,1969,Comedy,5.0,142,470,"786,1190,1953"
769,Movie 769,1994,Drama,5.6,101,527,"46,547"
770,Movie 770,1985,Drama,5.3,108,236,"792,818,1646,812,1099"
771,Movie 771,1982,Crime,9.1,118,336,"910,1310,223,1129,688"
772,Movie 772,1982,Sci-Fi,9.0,173,648,"1443,275"
773,Movie 773,2015,Action,7.0,199,115,"472,822,1785"
774,Movie 774,2004,Horror,9.0,169,653,"1764,224,6,980,181"
775,Movie 775,1969,Horror,4.1,102,914,"1705,776,45,1413"
776,Movie 776,1976,Comedy,6.6,82,797,"676,129"
777,Movie 777,1987,Crime,8.0,120,661,"591,1020"
778,Movie 778,1953,Comedy,9.3,200,895,"1401,499,1916"
779,Movie 779,2021,Comedy,4.2,104,104,"559,789,618,1954,1061"
780,Movie 780,2013,Crime,9.0,80,517,"1590,24,173"
781,Movie 781,1970,Comedy,7.1,93,221,"1288,1407,568,1117,1173"
782,Movie 782,1978,Comedy,6.2,131,102,"214,116,1808,1033"
783,Movie 783,2013,Drama,9.0,91,798,"1242,1204"
784,Movie 784,1970,Sci-Fi,4.9,158,411,"26,569,866"
785,Movie 785,1988,Horror,4.9,121,82,"285,1251,1965,893,1910"
786,Movie 786,1972,Drama,7.8,144,443,"486,308,1826"
787,Movie 787,1984,Adventure,6.5,164,767,"573,1746,1042,1516"
788,Movie 788,1960,Adventure,6.4,117,287,"902,729,1221,634"
789,Movie 789,1977,Comedy,9.7,153,530,"437,1169,1241,1417,703"
790,Movie 790,2002,Drama,7.5,165,529,"1719,254"
791,Movie 791,1963,Crime,9.2,139,619,"319,1378,723,1075,749"
792,Movie 792,2004,Drama,5.6,134,179,"158,629,954,997,290"
793,Movie 793,1989,Comedy,5.5,200,504,"1061,1554"
794,Movie 794,2011,Horror,7.8,140,912,"413,1598"
795,Movie 795,1993,Sci-Fi,4.4,129,877,"1692,1105,1351"
796,Movie 796,2015,Drama,8.3,150,24,"1497,1145,921,398"
797,Movie 797,1974,Fantasy,6.7,129,277,"1610,257,1299,1105"
798,Movie 798,1973,Horror,7.5,139,130,"1404,703,418,844"
799,Movie 799,1950,Crime,8.5,149,27,"1691,538,609,322,1906"
800,Movie 800,1991,Comedy,5.2,139,310,"1141,56,101"
801,Movie 801,1963,Action,5.9,168,237,"1936,1481"
802,Movie 802,2010,Thriller,9.5,116,965,"1288,1719"
803,Movie 803,1956,Sci-Fi,8.6,133,273,"921,884,1317,430,868"
